Persona371, 22:22:35.122713, 22:22:37.134327, 1
Persona364, 22:22:35.120728, 22:22:37.134327, 1
Persona352, 22:22:35.118561, 22:22:37.134327, 1
Persona342, 22:22:35.115995, 22:22:37.134327, 1
Persona400, 22:22:37.146762, 22:22:39.152088, 1
Persona398, 22:22:37.145090, 22:22:39.152088, 1
Persona397, 22:22:37.141863, 22:22:39.152088, 1
Persona395, 22:22:37.140100, 22:22:39.152088, 1
Persona393, 22:22:37.136241, 22:22:39.152088, 1
Persona434, 22:22:39.161049, 22:22:41.174763, 1
Persona430, 22:22:39.159487, 22:22:41.174763, 1
Persona427, 22:22:39.156964, 22:22:41.174763, 1
Persona418, 22:22:39.155196, 22:22:41.174763, 1
Persona407, 22:22:39.152469, 22:22:41.174763, 1
Persona477, 22:22:41.184389, 22:22:43.190134, 1
Persona467, 22:22:41.183152, 22:22:43.190134, 1
Persona451, 22:22:41.178082, 22:22:43.190134, 1
Persona449, 22:22:41.176418, 22:22:43.190134, 1
Persona443, 22:22:41.175364, 22:22:43.190134, 1
Persona496, 22:22:43.197853, 22:22:45.213694, 1
Persona495, 22:22:43.196602, 22:22:45.213694, 1
Persona484, 22:22:43.195309, 22:22:45.213694, 1
Persona483, 22:22:43.192758, 22:22:45.213694, 1
Persona481, 22:22:43.191678, 22:22:45.213694, 1
Persona30, 22:22:45.219083, 22:22:47.235079, 2
Persona15, 22:22:45.218348, 22:22:47.235079, 2
Persona6, 22:22:45.217768, 22:22:47.235079, 2
Persona17, 22:22:45.216546, 22:22:47.235079, 2
Persona499, 22:22:45.214210, 22:22:47.235079, 1
Persona66, 22:22:47.241141, 22:22:49.251088, 2
Persona79, 22:22:47.240024, 22:22:49.251088, 2
Persona100, 22:22:47.238835, 22:22:49.251088, 2
Persona73, 22:22:47.237217, 22:22:49.251088, 2
Persona75, 22:22:47.235424, 22:22:49.251088, 2
Persona126, 22:22:49.254940, 22:22:51.256613, 2
Persona84, 22:22:49.254302, 22:22:51.256613, 2
Persona82, 22:22:49.253486, 22:22:51.256613, 2
Persona146, 22:22:49.252824, 22:22:51.256613, 2
Persona149, 22:22:49.251650, 22:22:51.256613, 2
Persona31, 22:22:16.928179, 22:22:53.259203, 1
Persona158, 22:23:02.008164, 22:23:04.010603, 2
Persona257, 22:23:02.006164, 22:23:04.010603, 2
Persona202, 22:23:01.040377, 22:23:04.010603, 2
Persona241, 22:23:06.082175, 22:23:08.085355, 2
Persona232, 22:23:06.080170, 22:23:08.085355, 2
Persona204, 22:23:09.056065, 22:23:11.069701, 2
Persona139, 22:23:12.041608, 22:23:14.048181, 2
Persona258, 22:23:20.166139, 22:23:20.168700, 2
Persona281, 22:23:20.164919, 22:23:20.168700, 2
Persona251, 22:23:20.163083, 22:23:20.168700, 2
Persona294, 22:23:20.060514, 22:23:20.168700, 2
Persona266, 22:23:20.057384, 22:23:20.168700, 2
Persona136, 22:23:22.154875, 22:23:24.162262, 2
Persona144, 22:23:22.109031, 22:23:24.162262, 2
Persona280, 22:23:25.198567, 22:23:27.201407, 2
Persona268, 22:23:33.306625, 22:23:35.325263, 2
Persona292, 22:23:33.243376, 22:23:35.325263, 2
Persona155, 22:23:32.159977, 22:23:35.325263, 2
Persona445, 22:23:38.133981, 22:23:40.138922, 2
Persona387, 22:23:38.130381, 22:23:40.138922, 2
Persona301, 22:23:41.383809, 22:23:43.398860, 2
Persona332, 22:23:41.276997, 22:23:43.398860, 2
Persona312, 22:23:49.431059, 22:23:51.440271, 2
Persona341, 22:23:49.351026, 22:23:51.440271, 2
Persona367, 22:23:57.463326, 22:23:59.476046, 2
Persona361, 22:24:02.423448, 22:24:04.432344, 2
Persona419, 22:24:02.421766, 22:24:04.432344, 2
Persona198, 22:24:02.280129, 22:24:04.432344, 2
Persona403, 22:24:05.538515, 22:24:07.561200, 2
Persona355, 22:24:05.415550, 22:24:07.561200, 2
Persona421, 22:24:13.562582, 22:24:15.569259, 2
Persona447, 22:24:16.463422, 22:24:18.466761, 2
Persona432, 22:24:21.613234, 22:24:23.620747, 2
Persona408, 22:24:21.448136, 22:24:23.620747, 2
Persona492, 22:24:30.532210, 22:24:32.537295, 2
Persona456, 22:24:30.530817, 22:24:32.537295, 2
Persona471, 22:24:29.658327, 22:24:32.537295, 2
Persona441, 22:24:29.656790, 22:24:32.537295, 2
Persona487, 22:24:37.690532, 22:24:39.696950, 2
Persona474, 22:24:45.561672, 22:24:47.567716, 2
Persona249, 22:25:02.554846, 22:25:04.568563, 2
Persona254, 22:25:02.553015, 22:25:04.568563, 2
Persona269, 22:25:02.513228, 22:25:04.568563, 2
Persona279, 22:25:32.607441, 22:25:34.614651, 2
Persona63, 22:25:39.623001, 22:25:41.625653, 2
Persona62, 22:25:39.621253, 22:25:41.625653, 2
Persona319, 22:26:12.734984, 22:26:14.739547, 2
Persona340, 22:26:22.763744, 22:26:24.774075, 2
Persona379, 22:26:42.901888, 22:26:44.909508, 2
Persona58, 22:26:46.128157, 22:26:48.131037, 2
Persona28, 22:26:46.126541, 22:26:48.131037, 2
Persona380, 22:27:02.911071, 22:27:04.930104, 2
Persona461, 22:27:33.051221, 22:27:35.063587, 2
Persona468, 22:28:43.167258, 22:28:45.169896, 2
Persona463, 22:28:43.165672, 22:28:45.169896, 2
Persona69, 22:28:57.223905, 22:28:59.231231, 2
Persona54, 22:33:23.765687, 22:33:25.768204, 2
Persona32, 22:34:13.791780, 22:34:15.805319, 2
