Persona274, 22:31:48.627758, 22:31:58.635235, 2
Persona475, 22:31:48.625376, 22:31:58.635235, 2
Persona287, 22:31:58.639515, 22:32:08.647689, 2
Persona277, 22:31:58.635781, 22:32:08.647689, 2
Persona328, 22:32:08.648894, 22:32:18.675537, 2
Persona324, 22:32:08.648013, 22:32:18.675537, 2
Persona70, 22:32:18.679222, 22:32:28.688824, 2
Persona358, 22:32:18.677350, 22:32:28.688824, 2
Persona382, 22:32:28.691198, 22:32:38.710242, 2
Persona71, 22:32:28.689212, 22:32:38.710242, 2
Persona424, 22:32:38.712851, 22:32:48.724790, 2
Persona396, 22:32:38.711399, 22:32:48.724790, 2
Persona459, 22:32:48.726865, 22:32:58.738868, 2
Persona29, 22:32:48.725794, 22:32:58.738868, 2
Persona500, 22:32:58.740627, 22:33:08.756048, 2
Persona489, 22:32:58.739083, 22:33:08.756048, 2
Persona61, 22:22:16.940329, 22:33:18.763844, 1
Persona54, 22:22:16.938092, 22:33:18.763844, 1
Persona51, 22:22:16.936720, 22:33:28.767311, 1
Persona40, 22:22:16.931426, 22:33:28.767311, 1
Persona13, 22:22:16.919284, 22:33:38.775245, 1
Persona37, 22:34:03.784030, 22:34:13.790024, 2
